1.4956,388.23,5.2815e-4,388.23,28.61,-80.599,330.54,420.9,521.6,670.24,38.955,0.0016392,5.9628e-8,0.0025326,-7.4311e-6,7.7946e-5,0.053136,71.709,5.5566,0.051571,314.77
1.5456,414.71,6.794e-4,414.71,28.61,-80.599,351.87,432.14,537.39,689.59,38.816,-6.4584e-4,9.2354e-8,0.010278,7.2387e-4,9.3866e-5,0.011739,71.409,5.5357,0.051534,311.78
1.5956,441.96,7.6377e-4,441.96,28.61,-80.599,373.75,442.94,552.93,708.47,38.666,8.0355e-4,1.3967e-7,-0.0058062,2.1069e-5,9.9014e-5,0.031119,71.109,5.5147,0.051498,309.59
1.6456,469.99,9.2251e-4,469.99,28.61,-80.599,396.16,453.47,568.16,726.93,38.601,0.0018661,1.6712e-7,0.0033596,-5.3004e-4,1.1246e-4,0.0065672,70.811,5.4938,0.051462,308.62
1.6956,498.77,0.0011702,498.77,28.61,-80.598,419.09,463.82,583.11,745.08,38.507,-9.1608e-4,1.964e-7,0.0062722,9.0199e-4,1.3442e-4,0.0076139,70.517,5.4729,0.051426,307.66
1.7456,528.3,0.0012775,528.3,28.61,-80.598,442.53,473.9,597.84,762.89,38.396,0.0013226,2.119e-7,-0.0054996,-5.7979e-4,1.3855e-4,0.0069364,70.223,5.4519,0.05139,306.69
1.7956,558.55,0.0014607,558.55,28.61,-80.598,466.48,483.75,612.33,780.36,38.311,7.1659e-5,2.2013e-7,0.0047357,9.4944e-4,1.4984e-4,0.0014837,69.929,5.4307,0.051355,305.73
1.8456,589.53,0.001602,589.53,28.61,-80.598,490.91,493.37,626.56,797.49,38.218,2.1078e-4,2.2297e-7,0.0052047,-4.0684e-4,1.557e-4,3.5849e-4,69.635,5.4093,0.051319,304.77
1.8956,621.2,0.0017658,621.2,28.61,-80.598,515.81,502.75,640.53,814.27,38.128,-6.5644e-4,2.207e-7,-8.268e-4,0.0049422,1.6286e-4,7.998e-4,69.341,5.3878,0.051283,295.45
1.9456,653.56,0.0018276,653.56,28.61,-80.598,541.16,511.45,653.69,829.99,38.041,0.0018208,2.2045e-7,0.0017929,-0.0045348,1.6022e-4,0.0014353,69.053,5.3666,0.051248,247.92
1.9956,686.49,0.0020071,686.49,28.61,-80.598,566.89,517.53,663.53,841.5,37.952,-6.9591e-4,2.1649e-7,-0.003707,0.0030631,1.6752e-4,0.0011374,68.793,5.3473,0.051217,200.49
2.0456,719.83,0.0021112,719.83,28.61,-80.598,592.85,521.04,670.1,848.83,37.866,-1.0914e-4,2.1763e-7,-0.0045416,0.0014821,1.6804e-4,8.2192e-4,68.578,5.3312,0.051191,171.96
2.0956,753.45,0.0021884,753.45,28.61,-80.598,618.96,522.99,674.68,853.65,37.781,0.0016797,2.2368e-7,-0.0024293,-0.0043049,1.6641e-4,0.0013229,68.399,5.3178,0.051169,151.15
2.1456,787.27,0.0023828,787.27,28.61,-80.598,645.13,523.82,677.82,856.64,37.697,-0.0010433,2.216e-7,0.0024924,0.0039484,1.7342e-4,0.0011947,68.249,5.3064,0.051151,130.32
2.1956,821.2,0.0024437,821.2,28.61,-80.597,671.31,523.53,679.53,857.82,37.611,0.0014056,2.1924e-7,-0.0021929,-0.0042299,1.705e-4,0.0011171,68.114,5.2962,0.051134,114.37
2.2456,855.19,0.0025656,855.19,28.61,-80.597,697.46,522.42,680.17,857.64,37.527,-0.0011054,2.1659e-7,0.0021889,0.0042056,1.7189e-4,9.9973e-4,67.993,5.287,0.05112,103.04
2.2956,889.2,0.0025787,889.2,28.61,-80.597,723.54,520.73,680.06,856.53,37.441,-4.8404e-4,2.1765e-7,-0.0030285,0.0035186,1.6616e-4,5.4702e-4,67.888,5.279,0.051107,79.377
2.3456,923.16,0.0025482,923.16,28.61,-80.597,749.5,517.84,678.39,853.45,37.356,6.1868e-4,2.164e-7,0.0013316,-0.0046322,1.5815e-4,5.3068e-4,67.802,5.2724,0.051097,57.329
2.3956,957,0.0025888,957,28.61,-80.597,775.29,513.88,675.3,848.59,37.271,-3.9771e-4,2.2071e-7,0.0045256,0.0011557,1.5499e-4,0.0012375,67.737,5.2674,0.051089,47.996
2.4456,990.68,0.0026387,990.68,28.61,-80.597,800.88,509.52,671.67,843.06,37.183,-0.0011484,2.2404e-7,-0.0010339,0.0047525,1.5261e-4,0.0010203,67.685,5.2634,0.051082,41.326
