1.4935,329.64,420.4,669.39,0.0012237,387.11,520.9,-1.31E-05,0.94954,-4.46E-02,38.957,-3.69E-04
1.5435,350.94,431.66,688.76,0.0013365,413.55,536.71,-1.73E-05,3.6539,-2.04E-01,38.824,-5.77E-04
1.5935,372.79,442.48,707.66,0.0013919,440.77,552.26,-1.83E-05,-2.0966,3.69E-03,38.671,7.58E-04
1.6435,395.18,453.02,726.14,0.0015047,468.77,567.5,-2.31E-05,1.2447,2.05E-01,38.604,-3.50E-04
1.6935,418.09,463.37,744.29,0.0015473,497.52,582.46,-2.69E-05,2.2787,-1.37E-01,38.512,5.05E-04
1.7435,441.51,473.47,762.12,0.0016412,527.01,597.2,-2.81E-05,-1.9922,-1.01E-01,38.401,0.0010863
1.7935,465.43,483.33,779.61,0.0017725,557.23,611.71,-2.55E-05,1.6684,0.46839,38.314,0.001709
1.8435,489.84,492.96,796.75,0.0019598,588.17,625.94,-2.52E-05,0,0,38.222,2.67E-04
1.8935,514.73,502.34,813.54,0.0021131,619.82,639.93,-2.51E-05,-1.7622,3.32E-01,38.13,3.14E-04
1.9435,540.06,511.12,829.39,0.0023068,652.15,653.18,-2.48E-05,-1.6177,-0.73319,38.044,6.03E-04
1.9935,565.77,517.33,841.1,0.0025565,685.06,663.19,-2.57E-05,-0.069245,1.7306,37.955,-6.29E-04
2.0435,591.73,520.93,848.57,0.00273,718.39,669.86,-2.48E-05,-1.27E+00,-1.2167,37.871,-2.55E-04
2.0935,617.83,522.93,853.48,0.0028842,752,674.51,-2.60E-05,-1.6545,0.50263,37.786,0.0015951
2.1435,644,523.8,856.54,0.0031607,785.8,677.71,-2.62E-05,0.27506,1.66E+00,37.699,5.55E-04
2.1935,670.18,523.56,857.8,0.0034024,819.73,679.49,-2.59E-05,-1.68,-0.2454,37.616,0.0015746
2.2435,696.33,522.47,857.66,0.0037244,853.72,680.15,-2.57E-05,1.2255,-1.1998,37.531,1.89E-04
2.2935,722.41,520.82,856.61,0.0040079,887.73,680.09,-2.80E-05,0,0.00E+00,37.446,4.19E-04
2.3435,748.38,517.99,853.62,0.0042896,921.69,678.49,-2.65E-05,-0.80373,-1.5815,37.359,0.0011137
2.3935,774.18,514.06,848.82,0.0046477,955.54,675.45,-2.76E-05,-1.1197,1.33E+00,37.275,1.80E-04
2.4435,799.78,509.71,843.3,0.0049714,989.22,671.83,-2.82E-05,1.7306,0.066858,37.187,8.68E-04
2.4935,825.15,505.1,837.36,0.0053353,1022.7,667.87,-2.75E-05,9.25E-01,1.4791,37.1,0.0017906
2.5435,850.28,500.06,830.7,0.0057503,1056,663.32,-2.84E-05,7.12E-01,-1.5844,37.012,0.001458
2.5935,875.13,493.92,822.19,0.0061691,1089,657.3,-2.88E-05,1.6995,-0.37045,36.924,8.84E-04
2.6435,899.66,487.51,813.21,0.0065453,1121.7,650.88,-2.88E-05,-1.8468,-0.041191,36.832,-8.58E-04
2.6935,923.88,481.22,804.43,0.0068129,1154.1,644.62,-2.86E-05,1.8116,0.13212,36.741,0.001808
2.7435,947.78,475.05,795.84,0.0071828,1186.2,638.51,-2.98E-05,1.8517,1.65E-01,36.65,6.17E-04
2.7935,971.39,469.01,787.44,0.0075528,1218,632.53,-2.91E-05,1.5108,1.0177,36.557,5.21E-04
2.8435,994.69,463.08,779.22,0.0078936,1249.4,626.69,-3.04E-05,0,0,36.462,3.66E-04
2.8935,1017.7,457.26,771.17,0.0082176,1280.6,620.98,-3.05E-05,1.0599,-1.5735,36.366,0.0010498
2.9435,1040.4,451.55,763.29,0.0085545,1311.5,615.4,-2.99E-05,1.8012,6.52E-01,36.271,4.48E-04
2.9935,1062.9,445.95,755.57,0.0088765,1342.2,609.94,-3.01E-05,0.97784,1.7235,36.172,2.37E-04
3.0435,1085,440.44,748.01,0.0091815,1372.5,604.59,-3.00E-05,-0.11658,1.972,36.073,4.64E-04
3.0935,1106.9,435.03,740.6,0.0094569,1402.6,599.36,-2.94E-05,1.613,1.1672,35.973,8.19E-04
3.1435,1128.5,429.72,733.33,0.0097631,1432.5,594.24,-3.01E-05,2.01E+00,-0.34876,35.872,0.0018474
3.1935,1149.9,424.49,726.21,0.010133,1462.1,589.22,-2.96E-05,0,0,35.769,3.71E-04
3.2435,1171,419.35,719.22,0.010466,1491.4,584.31,-2.96E-05,0,0,35.667,4.32E-04
3.2935,1191.8,414.3,712.36,0.010768,1520.5,579.5,-3.00E-05,1.9071,0.85357,35.562,0.0013614
3.3435,1212.4,409.32,705.63,0.011109,1549.3,574.78,-3.00E-05,0.34898,2.1091,35.456,1.56E-04
3.3935,1232.7,404.43,699.03,0.011403,1578,570.16,-3.02E-05,0,0,35.349,6.83E-04
3.4435,1252.8,399.62,692.55,0.011718,1606.4,565.62,-3.02E-05,1.6163,1.43E+00,35.242,6.43E-04
3.4935,1272.7,394.87,686.18,0.012031,1634.5,561.18,-3.04E-05,2.0524,-0.7394,35.132,2.87E-05
3.5435,1292.3,390.2,679.93,0.012312,1662.5,556.81,-3.01E-05,2.2057,-0.19281,35.022,0.0020888
3.5935,1311.7,385.61,673.78,0.012683,1690.2,552.53,-2.98E-05,1.9084,1.1543,34.911,0.0011002
3.6435,1330.9,381.07,667.75,0.013049,1717.7,548.33,-2.94E-05,0.88486,2.0805,34.798,-2.87E-04
3.6935,1349.8,376.61,661.82,0.013365,1745,544.21,-2.93E-05,2.1171,8.74E-01,34.685,5.98E-04
3.7435,1368.6,372.21,655.99,0.013687,1772.2,540.16,-2.95E-05,0,0,34.57,8.98E-04
3.7935,1387.1,367.87,650.25,0.014018,1799.1,536.19,-2.93E-05,1.1951,1.9816,34.453,-6.50E-05
3.8435,1405.3,363.59,644.61,0.014312,1825.8,532.29,-2.92E-05,2.17E+00,0.90994,34.336,0.0012487
3.8935,1423.4,359.37,639.07,0.014644,1852.3,528.45,-2.91E-05,1.738,-1.66E+00,34.219,7.38E-04
3.9435,1441.3,355.21,633.62,0.014959,1878.6,524.68,-2.94E-05,0,0,34.099,-1.05E-04
3.9935,1458.9,351.11,628.25,0.015224,1904.8,520.98,-2.94E-05,2.0913,1.2076,33.977,2.13E-04
4.0435,1476.4,347.05,622.97,0.015465,1930.7,517.34,-2.96E-05,2.2761,-0.9583,33.856,7.77E-04
4.0935,1493.6,343.06,617.77,0.015723,1956.5,513.77,-2.97E-05,0,0.00E+00,33.733,4.85E-04
4.1435,1510.7,339.11,612.66,0.015978,1982.1,510.25,-2.96E-05,2.413,0.59221,33.608,1.17E-04
4.1935,1527.6,335.21,607.62,0.016212,2007.5,506.79,-2.97E-05,2.2655,-1.1049,33.482,4.77E-04
4.2435,1544.2,331.36,602.66,0.01645,2032.8,503.39,-2.96E-05,1.5138,2.0693,33.356,0.0013638
4.2935,1560.7,327.56,597.78,0.016731,2057.9,500.05,-2.96E-05,0,0,33.229,3.88E-04
4.3435,1577,323.8,592.97,0.016995,2082.8,496.75,-2.95E-05,0.73234,-2.4734,33.098,-2.50E-05
4.3935,1593.1,320.09,588.23,0.017218,2107.5,493.52,-2.93E-05,2.031,1.6411,32.968,6.97E-04
4.4435,1609,316.42,583.56,0.017451,2132.1,490.33,-2.92E-05,2.5366,0.82216,32.836,0.0017317
4.4935,1624.7,312.8,578.97,0.017736,2156.6,487.19,-2.92E-05,0.51775,-2.62E+00,32.704,5.57E-04
4.5435,1640.3,309.22,574.43,0.018007,2180.9,484.1,-2.93E-05,2.2484,-1.4544,32.57,-9.26E-04
4.5935,1655.6,305.68,569.97,0.018198,2205,481.06,-2.94E-05,2.6103,-8.36E-01,32.434,3.39E-04
4.6435,1670.8,302.18,565.56,0.018397,2229,478.07,-2.97E-05,0.00E+00,0,32.296,0.0014339
4.6935,1685.9,298.71,561.22,0.01864,2252.8,475.12,-2.98E-05,2.2936,1.514,32.158,1.27E-04
4.7435,1700.7,295.29,556.94,0.018857,2276.5,472.22,-2.99E-05,2.6262,-0.95669,32.02,-1.14E-04
4.7935,1715.4,291.9,552.72,0.019051,2300,469.36,-2.99E-05,2.6105,-1.1262,31.879,0.0012385
4.8435,1729.9,288.55,548.56,0.019281,2323.4,466.54,-3.00E-05,0,0,31.736,8.80E-04
4.8935,1744.2,285.23,544.46,0.01952,2346.7,463.77,-2.99E-05,2.1798,1.8704,31.593,5.68E-05
4.9435,1758.4,281.95,540.41,0.019741,2369.8,461.03,-2.99E-05,2.8594,0.4447,31.448,1.17E-04
4.9935,1772.4,278.7,536.42,0.019942,2392.8,458.34,-2.98E-05,2.7466,1.0889,31.303,0.0015119
5.0435,1786.3,275.48,532.48,0.020184,2415.6,455.68,-2.98E-05,0,0,31.156,0.0021758
5.0935,1800,272.3,528.59,0.020488,2438.3,453.06,-2.98E-05,2.6409,-1.3417,31.007,9.78E-04
5.1435,1813.5,269.14,524.76,0.0208,2460.9,450.48,-2.97E-05,2.6205,1.4976,30.856,-3.08E-04
5.1935,1826.9,266.02,520.97,0.02107,2483.4,447.93,-2.99E-05,2.245,2.0592,30.706,2.45E-04
5.2435,1840.1,262.93,517.24,0.021331,2505.7,445.42,-3.00E-05,2.9528,-0.81941,30.555,0.0016082
5.2935,1853.2,259.87,513.55,0.021626,2527.9,442.94,-3.01E-05,2.3632,-1.9589,30.401,0.0017699
5.3435,1866.1,256.84,509.91,0.021952,2550,440.5,-3.02E-05,3.0759,-0.56888,30.244,7.72E-04
5.3935,1878.9,253.83,506.32,0.022269,2572,438.09,-3.02E-05,1.4629,2.7981,30.088,5.86E-04
5.4435,1891.5,250.85,502.77,0.022579,2593.8,435.72,-3.02E-05,0,0,29.931,0.0012046
5.4935,1904,247.9,499.27,0.022902,2615.6,433.37,-3.01E-05,2.9887,-1.13E+00,29.772,0.0010196
5.5435,1916.3,244.98,495.81,0.023227,2637.2,431.06,-3.01E-05,3.0229,-1.1495,29.611,6.33E-04
5.5935,1928.5,242.08,492.39,0.023537,2658.7,428.78,-3.01E-05,3.2413,0.34154,29.449,3.43E-04
5.6435,1940.5,239.2,489.02,0.02383,2680,426.52,-3.02E-05,2.3978,2.2333,29.285,2.96E-04
5.6935,1952.4,236.36,485.69,0.024105,2701.3,424.3,-3.02E-05,3.1776,0.88907,29.121,5.16E-04
5.7435,1964.1,233.53,482.4,0.02437,2722.5,422.1,-3.03E-05,3.0507,-1.37E+00,28.955,7.26E-04
5.7935,1975.7,230.73,479.15,0.024633,2743.5,419.94,-3.02E-05,2.1085,-2.6418,28.788,9.12E-04
5.8435,1987.2,227.96,475.94,0.024907,2764.5,417.8,-3.03E-05,0,0.00E+00,28.618,6.78E-04
5.8935,1998.5,225.2,472.77,0.025175,2785.3,415.69,-3.03E-05,1.1541,3.2269,28.447,4.24E-05
5.9435,2009.7,222.47,469.64,0.025416,2806,413.6,-3.03E-05,2.8444,1.9275,28.276,2.49E-06
