-0.27777,-1.3568
-0.26748,1.809
-0.25719,2.0352
-0.2469,1.809
-0.23662,3.1658
-0.22633,3.392
-0.21604,3.1658
-0.20575,0.45226
-0.19547,3.8442
-0.18518,4.0704
-0.17489,3.8442
-0.1646,2.4874
-0.15432,2.2613
-0.14403,0.67839
-0.13374,0.45226
-0.12345,2.0352
-0.11316,2.2613
-0.10288,2.0352
-0.092589,2.4874
-0.082302,2.7136
-0.072014,2.4874
-0.061726,2.0352
-0.051439,2.2613
-0.041151,2.2613
-0.030863,2.4874
-0.020575,2.4874
-0.010288,2.2613
0,-0
0.010288,4.9749
0.020575,5.201
0.030863,5.201
0.041151,6.3317
0.051439,7.2362
0.061726,8.1407
0.072014,9.2714
0.082302,10.176
0.092589,11.08
0.10288,11.985
0.11316,12.889
0.12345,13.568
0.13374,14.472
0.14403,15.377
0.15432,16.508
0.1646,17.412
0.17489,18.317
0.18518,19.221
0.19547,21.03
0.20575,22.161
0.21604,23.065
0.22633,23.97
0.23662,24.874
0.2469,26.005
0.25719,26.91
0.26748,27.814
0.27777,28.945
0.28806,29.849
0.29834,30.754
0.30863,31.658
0.31892,32.563
0.32921,33.693
0.33949,34.598
0.34978,35.503
0.36007,36.407
0.37036,37.312
0.38065,38.216
0.39093,39.121
0.40122,40.025
0.41151,40.93
0.4218,41.608
0.43208,42.513
0.44237,43.417
0.45266,44.095
0.46295,45
0.47323,46.583
0.48352,47.487
0.49381,48.166
0.5041,48.844
0.51439,49.749
0.52467,50.427
0.53496,51.332
0.54525,52.01
0.55554,52.688
0.56582,53.367
0.57611,54.271
0.5864,54.95
0.59669,55.628
0.60697,56.307
0.61726,56.985
0.62755,57.889
0.63784,58.568
0.64813,59.246
0.65841,59.925
0.6687,60.603
0.67899,61.281
0.68928,61.96
0.69956,62.638
0.70985,63.09
0.72014,63.769
0.73043,64.447
0.74071,65.126
0.751,65.578
0.76129,66.935
0.77158,67.387
0.78187,68.065
0.79215,68.744
0.80244,69.196
0.81273,69.874
0.82302,70.327
0.8333,71.005
0.84359,71.457
0.85388,72.136
0.86417,72.588
0.87446,73.04
0.88474,73.719
0.89503,74.171
0.90532,74.623
0.91561,75.075
0.92589,75.528
0.93618,76.206
0.94647,76.658
0.95676,77.111
0.96704,77.563
0.97733,78.015
0.98762,78.467
0.99791,78.92
1.0082,79.372
1.0185,79.598
1.0288,80.05
1.0391,80.503
1.0493,81.407
1.0596,81.633
1.0699,82.085
1.0802,82.538
1.0905,82.764
1.1008,83.216
1.1111,83.442
1.1214,83.894
1.1316,84.121
1.1419,84.573
1.1522,84.799
1.1625,85.025
1.1728,85.251
1.1831,85.704
1.1934,85.93
1.2037,86.156
1.2139,86.382
1.2242,86.608
1.2345,86.834
1.2448,87.06
1.2551,87.286
1.2654,87.513
1.2757,87.739
1.286,87.965
1.2963,87.965
1.3065,88.191
1.3168,88.417
1.3271,88.417
1.3374,88.643
1.3477,88.869
1.358,89.095
1.3683,89.095
1.3786,89.322
1.3888,89.322
1.3991,89.548
1.4094,89.548
1.4197,89.774
1.43,89.548
1.4403,89.548
1.4506,89.774
1.4609,90
1.4711,89.774
1.4814,89.774
1.4917,90
1.502,90.226
1.5123,90
1.5226,90
1.5329,90
1.5432,90
1.5534,90
1.5637,90
1.574,90
1.5843,90
1.5946,90
1.6049,90
1.6152,90
1.6255,90
1.6357,89.774
1.646,89.774
1.6563,89.774
1.6666,89.774
1.6769,90
1.6872,89.774
1.6975,89.548
1.7078,89.548
1.718,89.774
1.7283,89.548
1.7386,89.322
1.7489,89.548
1.7592,89.322
1.7695,89.095
1.7798,89.322
1.7901,89.095
1.8003,88.869
1.8106,89.095
1.8209,88.869
1.8312,88.643
1.8415,88.869
1.8518,88.643
1.8621,88.643
1.8724,88.417
1.8827,88.191
1.8929,88.417
1.9032,88.191
1.9135,88.191
1.9238,87.965
1.9341,87.965
1.9444,87.739
1.9547,87.513
1.965,87.739
1.9752,87.513
1.9855,87.513
1.9958,87.286
2.0061,87.06
2.0164,87.286
2.0267,87.06
2.037,87.06
2.0473,86.834
2.0575,86.834
2.0678,86.608
2.0781,86.382
2.0884,86.608
2.0987,86.382
2.109,86.382
2.1193,86.156
2.1296,86.156
2.1398,85.93
2.1501,85.93
2.1604,85.704
2.1707,85.477
2.181,85.704
2.1913,85.477
2.2016,85.251
2.2119,85.251
2.2221,85.025
2.2324,84.799
2.2427,85.025
2.253,84.799
2.2633,84.799
2.2736,84.573
2.2839,84.573
2.2942,84.347
2.3044,84.347
2.3147,84.121
2.325,83.894
2.3353,84.121
2.3456,83.894
2.3559,83.894
2.3662,83.668
2.3765,83.668
2.3867,83.442
2.397,83.216
2.4073,83.442
2.4176,83.216
2.4279,83.216
2.4382,82.99
2.4485,82.99
2.4588,82.764
2.469,82.538
2.4793,82.764
2.4896,82.538
2.4999,82.312
2.5102,82.085
2.5205,82.312
2.5308,82.085
2.5411,82.085
2.5514,81.859
2.5616,81.859
2.5719,81.633
2.5822,81.407
2.5925,81.633
2.6028,81.407
2.6131,81.407
2.6234,81.181
2.6337,81.181
2.6439,80.955
2.6542,80.729
2.6645,80.955
2.6748,80.729
2.6851,80.729
2.6954,80.503
2.7057,80.503
2.716,80.276
2.7262,80.05
2.7365,80.276
2.7468,80.05
2.7571,80.05
2.7674,79.824
2.7777,79.598
2.788,79.372
2.7983,79.598
2.8085,79.372
2.8188,79.372
2.8291,79.146
2.8394,78.92
2.8497,79.146
2.86,78.92
2.8703,78.92
2.8806,78.693
2.8908,78.693
2.9011,78.467
2.9114,78.241
2.9217,78.467
2.932,78.241
2.9423,78.241
2.9526,78.015
2.9629,78.015
2.9731,77.789
2.9834,77.563
2.9937,77.789
3.004,77.563
3.0143,77.563
3.0246,77.337
3.0349,77.337
3.0452,77.111
3.0554,77.111
3.0657,76.884
3.076,76.884
3.0863,76.658
3.0966,76.432
3.1069,76.658
3.1172,76.432
3.1275,76.432
3.1378,76.206
3.148,76.206
3.1583,75.98
3.1686,75.754
3.1789,75.98
3.1892,75.754
3.1995,75.754
3.2098,75.528
3.2201,75.528
3.2303,75.302
3.2406,75.075
3.2509,75.302
3.2612,75.075
3.2715,74.849
3.2818,74.849
3.2921,74.623
3.3024,74.849
3.3126,74.623
3.3229,74.623
3.3332,74.397
3.3435,74.397
3.3538,74.171
3.3641,74.171
3.3744,73.945
3.3847,73.719
3.3949,73.945
3.4052,73.719
3.4155,73.719
3.4258,73.492
3.4361,73.266
3.4464,73.492
3.4567,73.266
3.467,73.266
3.4772,73.04
3.4875,72.814
3.4978,73.04
3.5081,72.814
3.5184,72.814
3.5287,72.588
3.539,72.362
3.5493,72.588
3.5595,72.362
3.5698,72.362
3.5801,72.136
3.5904,71.91
3.6007,72.136
3.611,71.91
3.6213,71.91
3.6316,71.683
3.6418,71.683
3.6521,71.457
3.6624,71.457
3.6727,71.231
3.683,71.005
3.6933,71.231
3.7036,71.005
3.7139,71.005
3.7241,70.779
3.7344,70.553
3.7447,70.779
3.755,70.553
3.7653,70.553
3.7756,70.327
3.7859,70.101
3.7962,70.327
3.8065,70.101
3.8167,70.101
3.827,69.874
3.8373,69.648
3.8476,69.874
3.8579,69.648
3.8682,69.648
3.8785,69.422
3.8888,69.196
3.899,69.422
3.9093,69.196
3.9196,69.196
3.9299,68.97
3.9402,68.97
3.9505,68.744
3.9608,68.518
3.9711,68.744
3.9813,68.518
3.9916,68.518
4.0019,68.291
4.0122,68.065
4.0225,68.291
4.0328,68.065
4.0431,67.839
4.0534,68.065
4.0636,67.839
4.0739,67.839
4.0842,67.613
4.0945,67.387
4.1048,67.613
4.1151,67.387
4.1254,67.161
4.1357,67.387
4.1459,67.161
4.1562,67.161
4.1665,66.935
4.1768,66.709
4.1871,66.935
4.1974,66.709
4.2077,66.709
4.218,66.482
4.2282,66.482
4.2385,66.256
4.2488,66.03
4.2591,66.03
4.2694,66.03
4.2797,65.804
4.29,66.03
4.3003,65.804
4.3105,65.804
4.3208,65.578
4.3311,65.352
4.3414,65.578
4.3517,65.352
4.362,65.126
4.3723,65.352
4.3826,65.126
4.3929,65.126
4.4031,64.899
4.4134,64.673
4.4237,64.899
4.434,64.673
4.4443,64.447
4.4546,64.673
4.4649,64.447
4.4752,64.447
4.4854,64.221
4.4957,64.221
4.506,63.995
4.5163,63.769
4.5266,63.995
4.5369,63.769
4.5472,63.769
4.5575,63.543
4.5677,63.317
4.578,63.543
4.5883,63.317
4.5986,63.09
4.6089,63.317
4.6192,63.09
4.6295,62.864
4.6398,63.09
4.65,62.864
4.6603,62.864
4.6706,62.638
4.6809,62.412
4.6912,62.638
4.7015,62.412
4.7118,62.186
4.7221,62.412
4.7323,62.186
4.7426,61.96
4.7529,62.186
4.7632,61.96
4.7735,61.734
4.7838,61.508
4.7941,61.734
4.8044,61.508
4.8146,61.281
4.8249,61.508
4.8352,61.281
4.8455,61.055
4.8558,61.281
4.8661,61.055
4.8764,60.829
4.8867,61.055
4.8969,60.829
4.9072,60.603
4.9175,60.829
4.9278,60.603
4.9381,60.603
4.9484,60.377
4.9587,60.151
4.969,60.377
4.9793,60.151
4.9895,59.925
4.9998,60.151
5.0101,59.925
5.0204,59.698
5.0307,59.925
5.041,59.698
5.0513,59.472
5.0616,59.472
5.0718,59.246
5.0821,59.472
5.0924,59.246
5.1027,59.246
5.113,59.02
5.1233,58.794
5.1336,59.02
5.1439,58.794
5.1541,58.568
5.1644,58.794
5.1747,58.568
5.185,58.342
5.1953,58.568
5.2056,58.342
5.2159,58.116
5.2262,58.342
5.2364,58.116
5.2467,57.889
5.257,57.889
5.2673,57.889
5.2776,57.889
5.2879,57.663
5.2982,57.437
5.3085,57.663
5.3187,57.437
5.329,57.211
5.3393,57.211
5.3496,56.985
5.3599,57.211
5.3702,56.985
5.3805,56.759
5.3908,56.985
5.401,56.759
5.4113,56.533
5.4216,56.759
5.4319,56.533
5.4422,56.533
5.4525,56.307
5.4628,56.08
5.4731,56.307
5.4833,56.08
5.4936,55.854
5.5039,56.08
5.5142,55.854
5.5245,55.628
5.5348,55.854
5.5451,55.628
5.5554,55.402
5.5656,55.628
5.5759,55.402
5.5862,55.176
5.5965,55.402
5.6068,55.176
5.6171,54.95
5.6274,54.95
5.6377,54.95
5.648,54.724
5.6582,54.497
5.6685,54.724
5.6788,54.497
5.6891,54.271
5.6994,54.497
5.7097,54.271
5.72,54.045
5.7303,54.271
5.7405,54.045
5.7508,53.819
5.7611,54.045
5.7714,53.819
5.7817,53.593
5.792,53.819
5.8023,53.593
5.8126,53.367
5.8228,53.593
5.8331,53.367
5.8434,53.141
5.8537,53.367
5.864,53.141
5.8743,52.915
5.8846,53.141
5.8949,52.915
5.9051,52.688
5.9154,52.688
5.9257,52.462
5.936,52.688
5.9463,52.462
5.9566,52.236
5.9669,52.462
5.9772,52.236
5.9874,52.01
5.9977,52.236
6.008,52.01
6.0183,51.784
6.0286,52.01
6.0389,51.784
6.0492,51.558
6.0595,51.784
6.0697,51.558
6.08,51.332
6.0903,51.558
6.1006,51.332
6.1109,51.106
6.1212,51.332
6.1315,51.106
6.1418,50.879
6.152,51.106
6.1623,50.879
6.1726,50.653
6.1829,50.879
6.1932,50.653
6.2035,50.653
6.2138,50.427
6.2241,50.201
6.2344,50.427
6.2446,50.201
6.2549,49.975
6.2652,50.201
6.2755,49.975
6.2858,49.749
6.2961,49.975
6.3064,49.749
6.3167,49.523
6.3269,49.749
6.3372,49.523
6.3475,49.296
6.3578,49.523
6.3681,49.296
6.3784,49.07
6.3887,49.296
6.399,49.07
6.4092,48.844
6.4195,49.07
6.4298,48.844
6.4401,48.618
6.4504,48.844
6.4607,48.618
6.471,48.392
6.4813,48.618
6.4915,48.392
6.5018,48.166
6.5121,48.392
6.5224,48.166
6.5327,47.94
6.543,48.166
6.5533,47.94
6.5636,47.714
6.5738,47.94
6.5841,47.714
6.5944,47.487
6.6047,47.714
6.615,47.487
6.6253,47.261
6.6356,47.487
6.6459,47.261
6.6561,47.035
6.6664,47.261
6.6767,47.035
6.687,46.809
6.6973,47.035
6.7076,46.809
6.7179,46.583
6.7282,46.809
6.7384,46.583
